Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Gas Price,CPI
2024-10-27,15,Product_15,67,11.91,0.0,799.3,USA,3.144,315.564
2024-10-27,16,Product_16,57,11.79,0.0,673.91,USA,3.144,315.564
2024-10-27,17,Product_17,73,11.69,10.0,762.79,USA,3.144,315.564
2024-10-27,18,Product_18,69,10.08,0.0,691.7,USA,3.144,315.564
2024-10-27,19,Product_19,64,10.56,0.0,678.25,USA,3.144,315.564
2024-10-27,20,Product_20,60,10.31,20.0,497.83,USA,3.144,315.564
2024-10-27,21,Product_21,79,10.78,10.0,765.69,USA,3.144,315.564
2024-10-27,22,Product_22,82,11.07,0.0,906.58,USA,3.144,315.564
2024-10-27,23,Product_23,48,10.97,0.0,521.43,USA,3.144,315.564
2024-10-27,24,Product_24,81,10.28,20.0,670.16,USA,3.144,315.564
2024-10-27,25,Product_25,45,10.14,0.0,456.67,USA,3.144,315.564
2024-10-27,26,Product_26,86,10.95,0.0,941.39,USA,3.144,315.564
2024-10-27,27,Product_27,71,10.98,10.0,705.62,USA,3.144,315.564
2024-10-27,28,Product_28,48,10.31,0.0,492.91,USA,3.144,315.564
2024-10-27,29,Product_29,77,10.44,10.0,722.52,USA,3.144,315.564
2024-10-27,30,Product_30,66,11.45,0.0,754.57,USA,3.144,315.564
2024-10-27,31,Product_31,77,11.4,20.0,699.04,USA,3.144,315.564
2024-10-27,32,Product_32,63,11.8,0.0,740.57,USA,3.144,315.564
2024-10-27,33,Product_33,82,11.12,10.0,817.11,USA,3.144,315.564
2024-10-27,34,Product_34,60,11.76,0.0,709.03,USA,3.144,315.564
2024-10-27,35,Product_35,30,10.77,0.0,321.72,USA,3.144,315.564
2024-10-27,36,Product_36,78,11.41,10.0,798.86,USA,3.144,315.564
2024-10-27,37,Product_37,96,10.56,0.0,1013.04,USA,3.144,315.564
2024-10-27,38,Product_38,70,11.66,0.0,811.94,USA,3.144,315.564
2024-10-27,39,Product_39,39,10.3,0.0,406.72,USA,3.144,315.564
2024-10-27,40,Product_40,72,10.99,0.0,790.66,USA,3.144,315.564
2024-10-27,41,Product_41,72,10.8,0.0,774.48,USA,3.144,315.564
2024-10-27,42,Product_42,65,11.59,0.0,757.85,USA,3.144,315.564
2024-10-27,43,Product_43,97,11.69,10.0,1019.08,USA,3.144,315.564
2024-10-27,44,Product_44,54,11.61,10.0,565.86,USA,3.144,315.564
2024-10-27,45,Product_45,47,10.39,0.0,485.66,USA,3.144,315.564
2024-10-27,46,Product_46,78,11.44,10.0,802.03,USA,3.144,315.564
2024-10-27,47,Product_47,90,10.84,0.0,973.87,USA,3.144,315.564
2024-10-27,48,Product_48,69,10.62,20.0,589.56,USA,3.144,315.564
2024-10-27,49,Product_49,71,11.31,0.0,807.22,USA,3.144,315.564
2024-10-27,50,Product_50,75,10.43,0.0,778.39,USA,3.144,315.564
2024-11-03,1,Product_1,56,10.25,0.0,575.06,USA,3.097,316.449
2024-11-03,2,Product_2,83,10.35,0.0,854.96,USA,3.097,316.449
2024-11-03,3,Product_3,98,11.81,0.0,1156.15,USA,3.097,316.449
2024-11-03,4,Product_4,80,11.07,0.0,887.19,USA,3.097,316.449
2024-11-03,5,Product_5,30,11.37,20.0,274.35,USA,3.097,316.449
2024-11-03,6,Product_6,48,11.5,0.0,547.18,USA,3.097,316.449
2024-11-03,7,Product_7,70,11.02,10.0,693.92,USA,3.097,316.449
2024-11-03,8,Product_8,73,10.2,0.0,740.11,USA,3.097,316.449
2024-11-03,9,Product_9,60,11.43,0.0,681.1,USA,3.097,316.449
2024-11-03,10,Product_10,52,11.41,0.0,593.21,USA,3.097,316.449
2024-11-03,11,Product_11,74,11.5,0.0,855.78,USA,3.097,316.449
2024-11-03,12,Product_12,63,11.91,0.0,753.47,USA,3.097,316.449
2024-11-03,13,Product_13,74,11.02,10.0,737.71,USA,3.097,316.449
2024-11-03,14,Product_14,77,10.02,0.0,766.63,USA,3.097,316.449
2024-11-03,15,Product_15,75,10.82,10.0,728.61,USA,3.097,316.449
2024-11-03,16,Product_16,81,11.73,10.0,859.62,USA,3.097,316.449
2024-11-03,17,Product_17,80,10.93,0.0,879.01,USA,3.097,316.449
2024-11-03,18,Product_18,73,11.17,0.0,814.1,USA,3.097,316.449
2024-11-03,19,Product_19,91,11.7,20.0,853.76,USA,3.097,316.449
2024-11-03,20,Product_20,77,10.59,10.0,738.38,USA,3.097,316.449
2024-11-03,21,Product_21,96,11.27,0.0,1078.45,USA,3.097,316.449
2024-11-03,22,Product_22,80,10.62,0.0,845.11,USA,3.097,316.449
2024-11-03,23,Product_23,70,12.0,0.0,839.27,USA,3.097,316.449
2024-11-03,24,Product_24,123,11.72,20.0,1152.36,USA,3.097,316.449
2024-11-03,25,Product_25,57,10.62,10.0,544.35,USA,3.097,316.449
2024-11-03,26,Product_26,62,10.3,0.0,638.77,USA,3.097,316.449
2024-11-03,27,Product_27,55,10.77,20.0,473.39,USA,3.097,316.449
2024-11-03,28,Product_28,93,10.64,0.0,986.12,USA,3.097,316.449
2024-11-03,29,Product_29,83,10.3,0.0,857.22,USA,3.097,316.449
2024-11-03,30,Product_30,59,10.04,0.0,587.53,USA,3.097,316.449
2024-11-03,31,Product_31,76,10.34,10.0,706.75,USA,3.097,316.449
2024-11-03,32,Product_32,86,10.21,0.0,873.4,USA,3.097,316.449
2024-11-03,33,Product_33,43,11.45,0.0,496.66,USA,3.097,316.449
2024-11-03,34,Product_34,64,10.9,20.0,557.62,USA,3.097,316.449
2024-11-03,35,Product_35,60,10.08,10.0,544.44,USA,3.097,316.449
2024-11-03,36,Product_36,40,11.73,0.0,463.66,USA,3.097,316.449
2024-11-03,37,Product_37,119,10.74,10.0,1149.47,USA,3.097,316.449
2024-11-03,38,Product_38,80,11.47,0.0,918.62,USA,3.097,316.449
2024-11-03,39,Product_39,74,10.13,0.0,754.43,USA,3.097,316.449
2024-11-03,40,Product_40,79,11.23,0.0,888.11,USA,3.097,316.449
2024-11-03,41,Product_41,70,10.97,0.0,773.15,USA,3.097,316.449
2024-11-03,42,Product_42,77,11.54,0.0,889.57,USA,3.097,316.449
2024-11-03,43,Product_43,57,11.15,20.0,509.83,USA,3.097,316.449
2024-11-03,44,Product_44,72,10.52,0.0,760.06,USA,3.097,316.449
2024-11-03,45,Product_45,63,10.3,0.0,646.39,USA,3.097,316.449
2024-11-03,46,Product_46,86,10.82,10.0,833.22,USA,3.097,316.449
2024-11-03,47,Product_47,33,10.9,0.0,363.42,USA,3.097,316.449
2024-11-03,48,Product_48,68,10.63,10.0,649.48,USA,3.097,316.449
2024-11-03,49,Product_49,87,10.75,0.0,934.91,USA,3.097,316.449
2024-11-03,50,Product_50,91,11.44,0.0,1046.12,USA,3.097,316.449
2024-11-10,1,Product_1,84,10.81,0.0,909.25,USA,3.069,316.449
2024-11-10,2,Product_2,79,10.36,0.0,822.69,USA,3.069,316.449
2024-11-10,3,Product_3,46,10.11,10.0,418.19,USA,3.069,316.449
2024-11-10,4,Product_4,80,10.28,20.0,656.69,USA,3.069,316.449
2024-11-10,5,Product_5,85,10.4,0.0,882.99,USA,3.069,316.449
2024-11-10,6,Product_6,108,11.28,0.0,1212.82,USA,3.069,316.449
2024-11-10,7,Product_7,63,11.6,0.0,734.44,USA,3.069,316.449
2024-11-10,8,Product_8,71,11.5,0.0,813.3,USA,3.069,316.449
2024-11-10,9,Product_9,88,11.4,10.0,900.06,USA,3.069,316.449
2024-11-10,10,Product_10,65,11.8,10.0,694.97,USA,3.069,316.449
2024-11-10,11,Product_11,77,10.67,10.0,743.03,USA,3.069,316.449
2024-11-10,12,Product_12,56,11.22,0.0,630.49,USA,3.069,316.449
2024-11-10,13,Product_13,90,10.53,0.0,950.2,USA,3.069,316.449
2024-11-10,14,Product_14,68,10.98,10.0,674.59,USA,3.069,316.449
2024-11-10,15,Product_15,79,11.83,20.0,750.55,USA,3.069,316.449
2024-11-10,16,Product_16,70,11.63,0.0,816.19,USA,3.069,316.449
2024-11-10,17,Product_17,82,11.23,0.0,926.35,USA,3.069,316.449
2024-11-10,18,Product_18,51,11.53,0.0,587.63,USA,3.069,316.449
2024-11-10,19,Product_19,94,10.33,20.0,778.17,USA,3.069,316.449
2024-11-10,20,Product_20,93,10.26,10.0,859.33,USA,3.069,316.449
2024-11-10,21,Product_21,80,11.62,0.0,933.78,USA,3.069,316.449
2024-11-10,22,Product_22,72,11.37,0.0,821.0,USA,3.069,316.449
2024-11-10,23,Product_23,72,11.52,0.0,831.91,USA,3.069,316.449
2024-11-10,24,Product_24,72,11.43,0.0,827.9,USA,3.069,316.449
2024-11-10,25,Product_25,76,10.32,10.0,709.15,USA,3.069,316.449
2024-11-10,26,Product_26,74,10.28,0.0,758.26,USA,3.069,316.449
2024-11-10,27,Product_27,88,11.85,0.0,1043.54,USA,3.069,316.449
2024-11-10,28,Product_28,75,10.83,10.0,726.91,USA,3.069,316.449
2024-11-10,29,Product_29,72,11.67,0.0,844.47,USA,3.069,316.449
2024-11-10,30,Product_30,108,10.2,10.0,989.01,USA,3.069,316.449
2024-11-10,31,Product_31,79,10.27,0.0,814.17,USA,3.069,316.449
2024-11-10,32,Product_32,83,11.55,20.0,770.58,USA,3.069,316.449
2024-11-10,33,Product_33,117,10.15,10.0,1064.36,USA,3.069,316.449
2024-11-10,34,Product_34,58,11.3,0.0,656.82,USA,3.069,316.449
2024-11-10,35,Product_35,85,10.17,20.0,692.58,USA,3.069,316.449
2024-11-10,36,Product_36,57,11.25,0.0,640.93,USA,3.069,316.449
2024-11-10,37,Product_37,104,10.91,0.0,1138.19,USA,3.069,316.449
2024-11-10,38,Product_38,93,11.91,0.0,1108.6,USA,3.069,316.449
2024-11-10,39,Product_39,84,10.3,0.0,864.74,USA,3.069,316.449
2024-11-10,40,Product_40,86,10.66,10.0,824.56,USA,3.069,316.449
2024-11-10,41,Product_41,81,11.8,20.0,765.49,USA,3.069,316.449
2024-11-10,42,Product_42,73,10.45,0.0,762.96,USA,3.069,316.449
2024-11-10,43,Product_43,78,10.7,0.0,834.01,USA,3.069,316.449
2024-11-10,44,Product_44,84,10.21,0.0,861.36,USA,3.069,316.449
2024-11-10,45,Product_45,54,10.59,20.0,460.32,USA,3.069,316.449
2024-11-10,46,Product_46,69,11.36,0.0,782.48,USA,3.069,316.449
2024-11-10,47,Product_47,76,11.25,0.0,853.34,USA,3.069,316.449
2024-11-10,48,Product_48,62,11.07,10.0,612.88,USA,3.069,316.449
2024-11-10,49,Product_49,86,10.01,0.0,862.14,USA,3.069,316.449
2024-11-10,50,Product_50,53,10.96,0.0,581.41,USA,3.069,316.449
2024-11-17,1,Product_1,73,10.52,0.0,762.91,USA,3.052,316.449
2024-11-17,2,Product_2,88,10.54,0.0,932.63,USA,3.052,316.449
2024-11-17,3,Product_3,65,10.44,0.0,673.72,USA,3.052,316.449
2024-11-17,4,Product_4,94,11.2,10.0,947.14,USA,3.052,316.449
2024-11-17,5,Product_5,82,11.92,0.0,982.99,USA,3.052,316.449
2024-11-17,6,Product_6,74,11.42,0.0,847.08,USA,3.052,316.449
2024-11-17,7,Product_7,67,11.79,0.0,787.94,USA,3.052,316.449
2024-11-17,8,Product_8,76,11.0,0.0,834.05,USA,3.052,316.449
2024-11-17,9,Product_9,88,10.66,0.0,935.16,USA,3.052,316.449
2024-11-17,10,Product_10,87,11.78,0.0,1021.05,USA,3.052,316.449
2024-11-17,11,Product_11,73,10.49,0.0,761.0,USA,3.052,316.449
2024-11-17,12,Product_12,75,10.46,10.0,708.88,USA,3.052,316.449
2024-11-17,13,Product_13,75,11.43,0.0,856.6,USA,3.052,316.449
2024-11-17,14,Product_14,69,10.03,10.0,621.52,USA,3.052,316.449
2024-11-17,15,Product_15,77,11.9,0.0,915.9,USA,3.052,316.449
2024-11-17,16,Product_16,83,10.66,0.0,879.52,USA,3.052,316.449
2024-11-17,17,Product_17,87,11.46,0.0,1000.86,USA,3.052,316.449
2024-11-17,18,Product_18,67,11.3,0.0,762.29,USA,3.052,316.449
2024-11-17,19,Product_19,77,10.21,0.0,787.51,USA,3.052,316.449
2024-11-17,20,Product_20,95,10.0,20.0,760.49,USA,3.052,316.449
2024-11-17,21,Product_21,83,10.61,0.0,881.58,USA,3.052,316.449
2024-11-17,22,Product_22,86,10.31,0.0,884.24,USA,3.052,316.449
2024-11-17,23,Product_23,91,11.96,0.0,1092.52,USA,3.052,316.449
2024-11-17,24,Product_24,69,10.09,0.0,692.74,USA,3.052,316.449
2024-11-17,25,Product_25,92,10.77,0.0,987.38,USA,3.052,316.449
2024-11-17,26,Product_26,65,10.64,20.0,552.96,USA,3.052,316.449
2024-11-17,27,Product_27,93,10.66,0.0,992.82,USA,3.052,316.449
2024-11-17,28,Product_28,105,11.76,0.0,1237.35,USA,3.052,316.449
2024-11-17,29,Product_29,60,11.92,20.0,575.71,USA,3.052,316.449
2024-11-17,30,Product_30,47,10.35,10.0,442.11,USA,3.052,316.449
2024-11-17,31,Product_31,85,10.25,0.0,868.65,USA,3.052,316.449
2024-11-17,32,Product_32,58,11.94,10.0,623.93,USA,3.052,316.449
2024-11-17,33,Product_33,85,10.27,0.0,867.88,USA,3.052,316.449
2024-11-17,34,Product_34,63,10.78,0.0,678.48,USA,3.052,316.449
2024-11-17,35,Product_35,81,11.21,0.0,907.06,USA,3.052,316.449
2024-11-17,36,Product_36,75,10.71,10.0,721.41,USA,3.052,316.449
2024-11-17,37,Product_37,83,11.25,10.0,837.92,USA,3.052,316.449
2024-11-17,38,Product_38,55,10.56,20.0,466.15,USA,3.052,316.449
2024-11-17,39,Product_39,62,10.76,0.0,668.95,USA,3.052,316.449
2024-11-17,40,Product_40,50,11.71,0.0,583.1,USA,3.052,316.449
2024-11-17,41,Product_41,49,11.08,0.0,538.66,USA,3.052,316.449
2024-11-17,42,Product_42,63,11.64,0.0,733.67,USA,3.052,316.449
2024-11-17,43,Product_43,64,11.52,20.0,588.38,USA,3.052,316.449
2024-11-17,44,Product_44,59,10.04,0.0,594.18,USA,3.052,316.449
2024-11-17,45,Product_45,71,10.83,0.0,769.08,USA,3.052,316.449
2024-11-17,46,Product_46,71,10.97,10.0,702.24,USA,3.052,316.449
2024-11-17,47,Product_47,95,10.56,0.0,1008.38,USA,3.052,316.449
2024-11-17,48,Product_48,86,11.44,10.0,888.49,USA,3.052,316.449
2024-11-17,49,Product_49,62,10.39,0.0,639.4,USA,3.052,316.449
2024-11-17,50,Product_50,79,10.9,0.0,863.44,USA,3.052,316.449
2024-11-24,1,Product_1,81,10.86,0.0,880.91,USA,3.046,316.449
2024-11-24,2,Product_2,87,10.27,20.0,715.77,USA,3.046,316.449
2024-11-24,3,Product_3,82,11.16,0.0,911.2,USA,3.046,316.449
2024-11-24,4,Product_4,89,10.87,0.0,972.39,USA,3.046,316.449
2024-11-24,5,Product_5,82,11.13,10.0,825.13,USA,3.046,316.449
2024-11-24,6,Product_6,70,11.23,0.0,784.97,USA,3.046,316.449
2024-11-24,7,Product_7,97,10.58,10.0,924.74,USA,3.046,316.449
2024-11-24,8,Product_8,65,11.96,0.0,781.39,USA,3.046,316.449
2024-11-24,9,Product_9,97,10.54,10.0,917.67,USA,3.046,316.449
2024-11-24,10,Product_10,75,10.56,0.0,797.08,USA,3.046,316.449
2024-11-24,11,Product_11,96,10.14,0.0,976.7,USA,3.046,316.449
2024-11-24,12,Product_12,70,11.01,0.0,775.1,USA,3.046,316.449
2024-11-24,13,Product_13,83,10.66,0.0,884.81,USA,3.046,316.449
2024-11-24,14,Product_14,67,10.92,0.0,727.12,USA,3.046,316.449
2024-11-24,15,Product_15,56,11.16,0.0,621.19,USA,3.046,316.449
2024-11-24,16,Product_16,102,11.4,20.0,928.63,USA,3.046,316.449
2024-11-24,17,Product_17,84,11.51,20.0,769.56,USA,3.046,316.449
2024-11-24,18,Product_18,89,10.98,0.0,978.32,USA,3.046,316.449
2024-11-24,19,Product_19,82,10.65,0.0,872.05,USA,3.046,316.449
2024-11-24,20,Product_20,65,10.15,10.0,591.09,USA,3.046,316.449
2024-11-24,21,Product_21,78,10.13,10.0,708.9,USA,3.046,316.449
2024-11-24,22,Product_22,88,10.04,20.0,705.63,USA,3.046,316.449
2024-11-24,23,Product_23,86,10.94,20.0,748.91,USA,3.046,316.449
2024-11-24,24,Product_24,80,10.73,20.0,685.71,USA,3.046,316.449
2024-11-24,25,Product_25,97,10.12,0.0,983.17,USA,3.046,316.449
2024-11-24,26,Product_26,67,10.49,20.0,565.31,USA,3.046,316.449
2024-11-24,27,Product_27,111,10.85,0.0,1203.87,USA,3.046,316.449
2024-11-24,28,Product_28,102,10.32,10.0,948.84,USA,3.046,316.449
2024-11-24,29,Product_29,97,10.0,10.0,874.5,USA,3.046,316.449
2024-11-24,30,Product_30,94,11.36,0.0,1069.79,USA,3.046,316.449
2024-11-24,31,Product_31,71,11.66,0.0,826.38,USA,3.046,316.449
2024-11-24,32,Product_32,76,11.9,0.0,904.33,USA,3.046,316.449
2024-11-24,33,Product_33,60,10.66,0.0,642.24,USA,3.046,316.449
2024-11-24,34,Product_34,78,11.13,0.0,864.33,USA,3.046,316.449
2024-11-24,35,Product_35,85,10.48,0.0,887.27,USA,3.046,316.449
2024-11-24,36,Product_36,84,11.48,0.0,967.5,USA,3.046,316.449
2024-11-24,37,Product_37,59,11.47,0.0,672.81,USA,3.046,316.449
2024-11-24,38,Product_38,86,10.26,10.0,791.64,USA,3.046,316.449
2024-11-24,39,Product_39,89,10.37,0.0,919.85,USA,3.046,316.449
2024-11-24,40,Product_40,112,10.22,10.0,1027.06,USA,3.046,316.449
2024-11-24,41,Product_41,64,10.79,0.0,688.82,USA,3.046,316.449
2024-11-24,42,Product_42,82,10.98,0.0,901.59,USA,3.046,316.449
2024-11-24,43,Product_43,53,10.07,10.0,480.1,USA,3.046,316.449
2024-11-24,44,Product_44,89,10.62,0.0,942.85,USA,3.046,316.449
2024-11-24,45,Product_45,82,10.41,0.0,852.79,USA,3.046,316.449
2024-11-24,46,Product_46,61,10.27,10.0,566.44,USA,3.046,316.449
2024-11-24,47,Product_47,76,11.52,0.0,871.74,USA,3.046,316.449
2024-11-24,48,Product_48,96,10.87,0.0,1048.83,USA,3.046,316.449
2024-11-24,49,Product_49,91,11.71,0.0,1064.93,USA,3.046,316.449
2024-11-24,50,Product_50,92,10.1,0.0,925.67,USA,3.046,316.449
2024-12-01,1,Product_1,93,11.94,20.0,888.74,USA,3.044,317.603
2024-12-01,2,Product_2,107,10.12,0.0,1086.77,USA,3.044,317.603
2024-12-01,3,Product_3,90,10.46,0.0,946.34,USA,3.044,317.603
2024-12-01,4,Product_4,65,11.88,0.0,776.55,USA,3.044,317.603
2024-12-01,5,Product_5,97,11.4,0.0,1100.63,USA,3.044,317.603
2024-12-01,6,Product_6,72,10.46,0.0,755.69,USA,3.044,317.603
2024-12-01,7,Product_7,83,11.52,0.0,954.41,USA,3.044,317.603
2024-12-01,8,Product_8,107,11.18,10.0,1080.51,USA,3.044,317.603
2024-12-01,9,Product_9,117,10.04,0.0,1176.47,USA,3.044,317.603
2024-12-01,10,Product_10,65,11.77,0.0,768.24,USA,3.044,317.603
2024-12-01,11,Product_11,61,11.01,0.0,676.74,USA,3.044,317.603
2024-12-01,12,Product_12,66,11.29,0.0,750.78,USA,3.044,317.603
2024-12-01,13,Product_13,77,11.25,0.0,871.09,USA,3.044,317.603
2024-12-01,14,Product_14,86,11.48,0.0,988.19,USA,3.044,317.603
2024-12-01,15,Product_15,89,11.42,0.0,1014.64,USA,3.044,317.603
2024-12-01,16,Product_16,96,11.6,0.0,1110.79,USA,3.044,317.603
2024-12-01,17,Product_17,74,11.32,0.0,838.21,USA,3.044,317.603
2024-12-01,18,Product_18,76,10.72,10.0,737.08,USA,3.044,317.603
2024-12-01,19,Product_19,82,10.58,10.0,778.55,USA,3.044,317.603
2024-12-01,20,Product_20,83,11.35,10.0,844.28,USA,3.044,317.603
2024-12-01,21,Product_21,79,11.16,0.0,886.16,USA,3.044,317.603
2024-12-01,22,Product_22,111,10.08,0.0,1120.76,USA,3.044,317.603
2024-12-01,23,Product_23,93,10.56,10.0,882.41,USA,3.044,317.603
2024-12-01,24,Product_24,84,11.12,10.0,843.47,USA,3.044,317.603
2024-12-01,25,Product_25,84,10.78,0.0,902.53,USA,3.044,317.603
2024-12-01,26,Product_26,114,10.54,0.0,1204.31,USA,3.044,317.603
2024-12-01,27,Product_27,102,10.25,10.0,940.96,USA,3.044,317.603
2024-12-01,28,Product_28,73,11.35,0.0,825.06,USA,3.044,317.603
2024-12-01,29,Product_29,101,11.02,0.0,1108.96,USA,3.044,317.603
2024-12-01,30,Product_30,110,11.56,10.0,1142.65,USA,3.044,317.603
2024-12-01,31,Product_31,75,11.48,10.0,777.89,USA,3.044,317.603
2024-12-01,32,Product_32,74,11.29,10.0,755.78,USA,3.044,317.603
2024-12-01,33,Product_33,96,10.62,0.0,1015.81,USA,3.044,317.603
2024-12-01,34,Product_34,77,11.04,0.0,847.22,USA,3.044,317.603
2024-12-01,35,Product_35,81,10.22,10.0,745.67,USA,3.044,317.603
2024-12-01,36,Product_36,46,11.54,10.0,475.45,USA,3.044,317.603
2024-12-01,37,Product_37,73,11.99,0.0,875.92,USA,3.044,317.603
2024-12-01,38,Product_38,90,10.57,0.0,955.32,USA,3.044,317.603
2024-12-01,39,Product_39,50,11.17,0.0,554.41,USA,3.044,317.603
2024-12-01,40,Product_40,81,10.71,0.0,866.82,USA,3.044,317.603
2024-12-01,41,Product_41,76,11.53,0.0,870.88,USA,3.044,317.603
2024-12-01,42,Product_42,86,11.73,0.0,1005.65,USA,3.044,317.603
2024-12-01,43,Product_43,78,11.93,0.0,932.11,USA,3.044,317.603
2024-12-01,44,Product_44,98,10.41,0.0,1019.53,USA,3.044,317.603
2024-12-01,45,Product_45,56,11.18,10.0,567.36,USA,3.044,317.603
2024-12-01,46,Product_46,81,11.93,0.0,972.2,USA,3.044,317.603
2024-12-01,47,Product_47,108,10.14,10.0,989.62,USA,3.044,317.603
2024-12-01,48,Product_48,87,10.52,0.0,918.73,USA,3.044,317.603
2024-12-01,49,Product_49,61,10.26,0.0,621.21,USA,3.044,317.603
2024-12-01,50,Product_50,85,10.99,0.0,928.9,USA,3.044,317.603
2024-12-08,1,Product_1,69,11.66,10.0,728.55,USA,3.034,
2024-12-08,2,Product_2,94,10.72,0.0,1005.56,USA,3.034,
2024-12-08,3,Product_3,72,11.09,0.0,793.05,USA,3.034,
2024-12-08,4,Product_4,80,10.78,0.0,860.91,USA,3.034,
2024-12-08,5,Product_5,94,10.03,0.0,947.37,USA,3.034,
2024-12-08,6,Product_6,87,10.76,0.0,933.87,USA,3.034,
2024-12-08,7,Product_7,98,10.65,10.0,943.26,USA,3.034,
2024-12-08,8,Product_8,62,11.36,0.0,709.22,USA,3.034,
2024-12-08,9,Product_9,82,11.73,20.0,774.06,USA,3.034,
2024-12-08,10,Product_10,70,10.95,10.0,688.98,USA,3.034,
2024-12-08,11,Product_11,76,10.37,0.0,792.66,USA,3.034,
2024-12-08,12,Product_12,57,11.49,0.0,650.59,USA,3.034,
2024-12-08,13,Product_13,96,10.49,20.0,801.93,USA,3.034,
2024-12-08,14,Product_14,121,11.98,0.0,1454.36,USA,3.034,
2024-12-08,15,Product_15,74,11.28,0.0,835.24,USA,3.034,
2024-12-08,16,Product_16,118,10.84,10.0,1154.58,USA,3.034,
2024-12-08,17,Product_17,97,11.87,0.0,1155.28,USA,3.034,
2024-12-08,18,Product_18,57,11.22,0.0,640.95,USA,3.034,
2024-12-08,19,Product_19,95,10.21,20.0,774.53,USA,3.034,
2024-12-08,20,Product_20,128,11.98,0.0,1535.7,USA,3.034,
2024-12-08,21,Product_21,95,11.46,0.0,1085.44,USA,3.034,
2024-12-08,22,Product_22,79,11.75,0.0,925.03,USA,3.034,
2024-12-08,23,Product_23,69,11.77,20.0,651.6,USA,3.034,
2024-12-08,24,Product_24,99,11.95,0.0,1183.3,USA,3.034,
2024-12-08,25,Product_25,87,11.34,0.0,989.63,USA,3.034,
2024-12-08,26,Product_26,86,10.13,10.0,785.4,USA,3.034,
2024-12-08,27,Product_27,81,10.5,0.0,854.49,USA,3.034,
2024-12-08,28,Product_28,48,10.49,0.0,502.33,USA,3.034,
2024-12-08,29,Product_29,110,11.69,0.0,1290.04,USA,3.034,
2024-12-08,30,Product_30,76,10.72,10.0,735.78,USA,3.034,
2024-12-08,31,Product_31,71,10.44,0.0,737.31,USA,3.034,
2024-12-08,32,Product_32,56,10.66,10.0,532.63,USA,3.034,
2024-12-08,33,Product_33,77,10.27,0.0,790.91,USA,3.034,
2024-12-08,34,Product_34,98,11.3,0.0,1111.79,USA,3.034,
2024-12-08,35,Product_35,82,11.88,0.0,972.78,USA,3.034,
2024-12-08,36,Product_36,122,11.0,0.0,1340.06,USA,3.034,
2024-12-08,37,Product_37,84,10.45,0.0,874.79,USA,3.034,
2024-12-08,38,Product_38,68,11.21,0.0,759.59,USA,3.034,
2024-12-08,39,Product_39,97,10.67,0.0,1040.28,USA,3.034,
2024-12-08,40,Product_40,102,11.06,0.0,1123.62,USA,3.034,
2024-12-08,41,Product_41,60,11.54,0.0,694.75,USA,3.034,
2024-12-08,42,Product_42,92,10.22,0.0,936.86,USA,3.034,
2024-12-08,43,Product_43,73,11.79,20.0,688.38,USA,3.034,
2024-12-08,44,Product_44,110,11.82,0.0,1302.41,USA,3.034,
2024-12-08,45,Product_45,81,10.61,0.0,864.34,USA,3.034,
2024-12-08,46,Product_46,89,10.93,20.0,774.76,USA,3.034,
2024-12-08,47,Product_47,86,11.17,0.0,960.8,USA,3.034,
2024-12-08,48,Product_48,104,10.42,0.0,1086.22,USA,3.034,
2024-12-08,49,Product_49,86,11.37,0.0,973.6,USA,3.034,
2024-12-08,50,Product_50,91,10.36,0.0,938.81,USA,3.034,
2024-12-15,1,Product_1,62,10.12,20.0,499.19,USA,3.008,
2024-12-15,2,Product_2,82,10.8,10.0,798.93,USA,3.008,
2024-12-15,3,Product_3,109,11.5,10.0,1133.19,USA,3.008,
2024-12-15,4,Product_4,102,10.55,10.0,966.63,USA,3.008,
2024-12-15,5,Product_5,114,11.81,0.0,1342.61,USA,3.008,
2024-12-15,6,Product_6,116,10.55,0.0,1228.65,USA,3.008,
2024-12-15,7,Product_7,85,10.99,10.0,835.89,USA,3.008,
2024-12-15,8,Product_8,77,11.66,0.0,898.73,USA,3.008,
2024-12-15,9,Product_9,75,11.44,0.0,858.11,USA,3.008,
2024-12-15,10,Product_10,62,11.84,10.0,657.78,USA,3.008,
2024-12-15,11,Product_11,96,11.47,10.0,987.4,USA,3.008,
2024-12-15,12,Product_12,88,10.63,0.0,930.8,USA,3.008,
2024-12-15,13,Product_13,57,11.67,0.0,660.32,USA,3.008,
2024-12-15,14,Product_14,84,11.63,10.0,877.67,USA,3.008,
2024-12-15,15,Product_15,110,10.55,20.0,926.07,USA,3.008,
2024-12-15,16,Product_16,94,11.46,0.0,1078.07,USA,3.008,
2024-12-15,17,Product_17,98,10.9,0.0,1064.86,USA,3.008,
2024-12-15,18,Product_18,76,11.77,0.0,889.5,USA,3.008,
2024-12-15,19,Product_19,95,10.62,10.0,909.6,USA,3.008,
2024-12-15,20,Product_20,63,10.6,0.0,670.48,USA,3.008,
2024-12-15,21,Product_21,90,11.84,0.0,1062.38,USA,3.008,
2024-12-15,22,Product_22,66,10.39,0.0,685.35,USA,3.008,
2024-12-15,23,Product_23,85,11.08,0.0,936.74,USA,3.008,
2024-12-15,24,Product_24,101,10.46,0.0,1052.91,USA,3.008,
2024-12-15,25,Product_25,102,10.88,10.0,998.41,USA,3.008,
